Delay Time,D_sites,Repair Rate,Repair Rate Std,Misrepair Rate,Misrepair Rate Std
1280,3.16228E+12,0.81,0.392300905,0,0
1280,1E+13,0.785,0.410822346,0.02,0.14
1280,3.16228E+13,0.73,0.443959458,0.005,0.07053368
1280,1E+14,0.79,0.407308237,0.01,0.099498744
1280,3.16228E+14,0.81,0.392300905,0.005,0.07053368
1280,1E+15,0.775,0.417582327,0,0
1280,3.16228E+15,0.79,0.407308237,0.005,0.07053368
1280,1.00E+16,0.8,0.4,0,0
1280,3.16E+16,0.82,0.384187454,0.01,0.099498744
1280,1.00E+17,0.82,0.384187454,0.005,0.07053368
2560,10000000000,0.645,0.478513323,0,0
2560,31622776602,0.735,0.441333207,0,0
2560,1E+11,0.735,0.441333207,0,0
2560,3.16228E+11,0.63,0.482804308,0,0
2560,1E+12,0.73,0.443959458,0.01,0.099498744
2560,3.16228E+12,0.61,0.487749936,0,0
2560,1E+13,0.655,0.475368278,0.01,0.099498744
2560,3.16228E+13,0.73,0.443959458,0.01,0.099498744
2560,1E+14,0.69,0.462493243,0,0
2560,3.16228E+14,0.72,0.448998886,0.005,0.07053368
2560,1E+15,0.66,0.473708771,0.005,0.07053368
2560,3.16228E+15,0.74,0.438634244,0,0
2560,1.00E+16,0.765,0.423998821,0,0
2560,3.16E+16,0.7,0.458257569,0,0
2560,1.00E+17,0.695,0.460407428,0.005,0.07053368
